applicant_id,age,gender,education_level,marital_status,income,credit_score,loan_amount,loan_purpose,employment_status,years_at_current_job,payment_history,dti_ratio,property_value,previous_defaults,marital_status_change,risk_rating,debt,ltv_ratio
3611,45,Non-binary,Master's,Divorced,60285,673,44076,Home,Self-employed,16,Excellent,0.334261218,143483,0,0,Low,20150.93753,0.307186217
3612,29,Male,Bachelor's,Single,103577,775,0,Personal,Unemployed,0,Fair,0.172274145,144132,2,0,Medium,17843.63912,0
3613,49,Non-binary,High School,Divorced,32442,799,5139,Home,Self-employed,14,Excellent,0.329662782,63555,1,2,Low,10694.91997,0.080859098
3614,60,Female,High School,Widowed,0,765,5343,Home,Self-employed,15,Good,0.361195985,0,0,1,Low,0,#DIV/0!
3615,39,Male,Master's,Married,0,679,23349,Business,Self-employed,10,Good,0.319666467,154524,4,0,Low,0,0.151102741
3616,42,Female,Master's,Divorced,36472,686,28819,Personal,Unemployed,5,Poor,0.231319086,262825,3,1,Medium,8436.669705,0.109650908
3617,55,Female,Bachelor's,Widowed,40954,674,25137,Auto,Self-employed,0,Good,0.533038512,61215,0,0,Low,21830.05922,0.410634648
3618,38,Female,High School,Divorced,0,0,26673,Home,Unemployed,0,Fair,0.343476325,103526,2,1,Medium,0,0.257645422
3619,26,Male,PhD,Single,95400,658,9585,Auto,Employed,10,Excellent,0.468152346,164685,0,0,Low,44661.73381,0.058202022
3620,41,Female,PhD,Single,113639,772,12361,Home,Self-employed,9,Excellent,0.490902054,124622,2,0,Medium,55785.61851,0.099187944
3621,22,Female,Bachelor's,Divorced,45028,647,25723,Personal,Self-employed,5,Poor,0.498961108,228645,2,0,Low,22467.22077,0.112501913
3622,54,Female,Master's,Divorced,32842,631,10921,Home,Self-employed,8,Fair,0.500843265,267154,1,1,High,16448.69451,0.040879044
3623,47,Non-binary,High School,Single,0,747,34661,Business,Self-employed,18,Poor,0.274564964,264818,1,2,Low,0,0.130886118
3624,61,Female,Bachelor's,Divorced,27784,715,0,Home,Employed,19,Good,0.20112189,35882,0,1,Medium,5587.970592,0
3625,25,Female,Master's,Widowed,35090,0,29792,Auto,Employed,12,Good,0.432805868,245765,0,0,Low,15187.15791,0.121221492
3626,62,Female,High School,Married,86794,784,0,Auto,Employed,3,Excellent,0.11621666,88075,0,2,Low,10086.90879,0
3627,37,Non-binary,High School,Widowed,87557,765,21613,Auto,Employed,6,Excellent,0.574029674,164106,0,2,Medium,50260.31617,0.131701461
3628,57,Female,Bachelor's,Widowed,118529,656,17463,Auto,Self-employed,15,Good,0.346965942,226649,0,1,Low,41125.52614,0.077048652
3629,62,Non-binary,PhD,Divorced,0,0,19838,Auto,Employed,15,Fair,0.267164727,0,4,2,Low,0,#DIV/0!
3630,38,Non-binary,Master's,Married,58101,722,16140,Auto,Self-employed,7,Fair,0.542323567,50782,0,2,Low,31509.54157,0.317829152
3631,48,Female,Master's,Widowed,0,777,0,Auto,Unemployed,2,Excellent,0.367526091,67400,0,1,High,0,0
3632,18,Non-binary,PhD,Married,57832,684,48773,Personal,Employed,5,Fair,0.158734793,66195,0,1,Low,9179.950549,0.736807916
3633,50,Non-binary,Bachelor's,Single,114835,0,0,Home,Self-employed,16,Fair,0.320326159,243750,0,1,Medium,36784.65447,0
3634,62,Male,Bachelor's,Divorced,107298,621,7560,Home,Employed,15,Excellent,0.197222838,138330,2,2,Low,21161.61607,0.054651919
3635,62,Female,PhD,Divorced,61298,730,44136,Home,Employed,15,Good,0.553241014,220031,0,0,Low,33912.56768,0.200589917
3636,37,Male,High School,Married,0,667,10684,Auto,Unemployed,14,Poor,0.151061978,123886,1,2,Low,0,0.086240576
3637,49,Non-binary,Master's,Widowed,59809,678,0,Business,Unemployed,17,Poor,0.317335283,0,0,0,Low,18979.50594,#DIV/0!
3638,28,Male,PhD,Divorced,116988,734,43899,Business,Employed,8,Poor,0.570651236,91128,1,2,Medium,66759.3468,0.481728997
3639,24,Non-binary,High School,Single,66815,0,15357,Personal,Self-employed,3,Excellent,0.474791513,151326,4,1,Low,31723.19494,0.101482891
3640,68,Male,PhD,Single,61091,0,0,Auto,Self-employed,7,Poor,0.279463248,196621,1,0,Low,17072.68928,0
3641,42,Female,High School,Widowed,29297,799,17569,Auto,Unemployed,12,Fair,0.516152383,292320,0,0,Low,15121.71636,0.060101943
3642,56,Non-binary,Bachelor's,Widowed,64389,0,36937,Auto,Self-employed,13,Poor,0.504837871,110042,1,0,Medium,32506.00568,0.335662747
3643,43,Non-binary,PhD,Single,85377,0,33959,Business,Employed,18,Good,0.426488792,259214,3,2,Medium,36412.33359,0.131007584
3644,43,Non-binary,Bachelor's,Divorced,65638,748,25289,Home,Unemployed,18,Fair,0.230280247,161358,2,2,Low,15115.13485,0.156726038
3645,35,Female,Master's,Divorced,46730,0,5073,Personal,Self-employed,1,Good,0.278426526,0,1,1,Medium,13010.87156,#DIV/0!
3646,27,Male,Bachelor's,Married,82580,772,21881,Auto,Unemployed,5,Good,0.304266366,287630,1,1,Low,25126.3165,0.076073428
3647,36,Non-binary,PhD,Single,20637,759,26092,Auto,Self-employed,19,Excellent,0.229620169,47219,3,1,Low,4738.671428,0.552574176
3648,46,Female,Master's,Married,0,682,30744,Business,Employed,17,Fair,0.214899839,85654,1,1,Low,0,0.358932449
3649,42,Non-binary,PhD,Divorced,0,711,45728,Business,Self-employed,0,Poor,0.475622099,150491,4,1,Low,0,0.303858703
3650,29,Male,Bachelor's,Divorced,60352,760,31085,Business,Unemployed,6,Good,0.278666061,287856,2,1,Low,16818.05411,0.107988022
3651,30,Non-binary,Bachelor's,Married,95997,652,0,Auto,Employed,15,Excellent,0.16534994,161797,3,1,Medium,15873.09819,0
3652,62,Male,Bachelor's,Single,55674,0,19749,Auto,Self-employed,2,Fair,0.416673135,208810,3,0,Low,23197.86012,0.094578804
3653,38,Non-binary,Bachelor's,Single,0,668,40040,Personal,Unemployed,1,Poor,0.527079722,139043,0,1,Medium,0,0.28796847
3654,56,Male,Master's,Single,71188,612,47944,Business,Self-employed,7,Fair,0.215136848,268893,1,2,Medium,15315.16194,0.178301406
3655,65,Female,High School,Single,40096,655,17685,Business,Self-employed,8,Fair,0.431769223,103969,0,0,Low,17312.21877,0.170098779
3656,31,Male,High School,Divorced,97347,679,38001,Auto,Self-employed,15,Fair,0.443085492,0,4,2,Low,43133.04339,#DIV/0!
3657,58,Female,PhD,Divorced,35032,656,16322,Business,Employed,10,Fair,0.584407102,0,4,1,Low,20472.9496,#DIV/0!
3658,39,Non-binary,PhD,Divorced,0,605,23542,Business,Unemployed,15,Excellent,0.574570587,132266,1,2,Medium,0,0.177989808
3659,38,Male,Master's,Married,101223,796,46034,Auto,Employed,11,Excellent,0.140698667,287869,0,1,Low,14241.94117,0.159913016
3660,52,Female,Master's,Married,0,760,33014,Business,Self-employed,5,Good,0.589118205,267891,4,0,Low,0,0.12323669
3661,19,Female,High School,Single,23107,658,0,Personal,Self-employed,10,Excellent,0.513215511,112918,1,1,Low,11858.87081,0
3662,37,Male,Master's,Single,0,721,42246,Home,Employed,0,Good,0.408103929,173439,3,0,High,0,0.243578434
3663,40,Female,Master's,Widowed,24137,761,12293,Auto,Employed,1,Excellent,0.528411889,145117,0,1,High,12754.27776,0.084710957
3664,35,Male,PhD,Divorced,0,733,8266,Auto,Unemployed,8,Poor,0.140961615,100635,0,0,Low,0,0.082138421
3665,57,Male,Master's,Single,65693,633,39477,Business,Unemployed,18,Fair,0.351303426,173207,2,1,Low,23078.17596,0.22791804
3666,43,Non-binary,PhD,Widowed,80521,762,20098,Auto,Employed,5,Poor,0.549702831,285998,4,0,Low,44262.62165,0.070273219
3667,68,Female,Bachelor's,Divorced,105971,646,8755,Personal,Employed,10,Excellent,0.182616108,38606,2,2,Low,19352.01158,0.226778221
3668,69,Male,High School,Married,50412,0,0,Personal,Unemployed,18,Poor,0.495654506,276502,4,0,Low,24986.93496,0
3669,54,Male,Bachelor's,Single,45775,714,23272,Personal,Unemployed,6,Poor,0.156470382,249080,3,2,Medium,7162.431736,0.093431829
3670,39,Non-binary,Master's,Married,0,678,37558,Auto,Self-employed,8,Good,0.388512428,111064,0,2,Low,0,0.338165382
3671,51,Male,Master's,Married,28261,713,16544,Auto,Self-employed,12,Poor,0.226515476,186556,1,1,Low,6401.553867,0.088681147
3672,32,Male,Master's,Married,48428,745,39520,Auto,Unemployed,5,Fair,0.355585499,248853,2,1,Medium,17220.29455,0.158808614
3673,59,Non-binary,PhD,Divorced,0,772,43199,Business,Employed,8,Fair,0.120167792,27566,0,0,Low,0,1.567111659
3674,25,Female,Master's,Widowed,69365,0,41212,Home,Unemployed,3,Fair,0.546068742,0,4,1,High,37878.05829,#DIV/0!
3675,44,Male,High School,Married,49312,739,0,Personal,Self-employed,11,Fair,0.296937331,102541,4,0,Low,14642.57367,0
3676,20,Male,PhD,Single,0,674,28998,Business,Employed,13,Poor,0.526922548,46992,4,0,Low,0,0.617083759
3677,62,Male,High School,Widowed,105687,619,9596,Business,Unemployed,5,Fair,0.429500161,0,0,2,Low,45392.58352,#DIV/0!
3678,40,Non-binary,PhD,Single,0,794,38216,Home,Unemployed,14,Excellent,0.581988763,81308,1,2,Low,0,0.470015251
3679,52,Female,High School,Widowed,51510,679,11614,Auto,Self-employed,6,Excellent,0.114976054,177580,2,1,Low,5922.416542,0.065401509
3680,35,Non-binary,Bachelor's,Single,37332,700,31615,Auto,Employed,6,Excellent,0.184218013,49230,4,1,Low,6877.226861,0.642189722
3681,66,Female,High School,Divorced,72879,765,0,Personal,Unemployed,3,Excellent,0.200727287,202871,0,2,Low,14628.80395,0
3682,69,Male,High School,Married,117201,623,36458,Auto,Self-employed,9,Fair,0.428876495,269765,0,1,Low,50264.75409,0.135147258
3683,66,Female,High School,Single,35791,671,14704,Auto,Employed,8,Excellent,0.537469035,94796,0,1,Low,19236.55423,0.15511203
3684,26,Male,High School,Single,52476,772,29108,Business,Employed,17,Fair,0.340482754,29651,4,0,Medium,17867.173,0.981686958
3685,46,Male,Bachelor's,Single,43226,646,45316,Personal,Unemployed,14,Excellent,0.509801939,0,4,1,High,22036.69862,#DIV/0!
3686,61,Male,High School,Married,38477,0,35353,Auto,Self-employed,18,Good,0.464146744,231964,2,0,Low,17858.97427,0.15240727
3687,50,Female,Master's,Married,68555,751,43883,Auto,Self-employed,16,Good,0.52427404,266658,4,2,Medium,35941.60681,0.164566598
3688,54,Non-binary,Bachelor's,Divorced,108612,624,37599,Personal,Self-employed,17,Fair,0.176147474,87558,2,0,Medium,19131.72945,0.429418214
3689,40,Female,Master's,Married,0,0,32374,Home,Unemployed,18,Excellent,0.280762038,155263,3,0,Low,0,0.208510721
3690,61,Female,PhD,Divorced,54082,716,24840,Home,Employed,14,Poor,0.110999935,144753,0,0,Low,6003.098485,0.171602661
3691,64,Male,Master's,Single,69028,763,20768,Home,Self-employed,7,Excellent,0.300409175,65727,0,0,Low,20736.64453,0.315973649
3692,54,Female,High School,Married,104565,661,0,Business,Self-employed,5,Good,0.511513931,0,4,0,Medium,53486.4542,#DIV/0!
3693,41,Non-binary,PhD,Widowed,31809,689,45593,Home,Self-employed,11,Fair,0.333777227,132862,0,0,Medium,10617.11981,0.343160573
3694,51,Male,Bachelor's,Widowed,26733,731,29490,Auto,Employed,7,Fair,0.200261305,134961,3,1,Medium,5353.585467,0.218507569
3695,51,Male,PhD,Widowed,90207,663,9180,Auto,Self-employed,17,Fair,0.18527395,175627,2,0,Low,16713.00721,0.052269867
3696,28,Non-binary,Master's,Married,47280,785,28949,Auto,Self-employed,15,Poor,0.272971814,0,4,2,Low,12906.10737,#DIV/0!
3697,33,Female,Master's,Single,21643,615,0,Home,Self-employed,6,Good,0.251340375,81705,1,2,Low,5439.759736,0
3698,45,Male,Bachelor's,Married,28348,0,0,Home,Self-employed,13,Poor,0.303089606,229732,0,2,Medium,8591.984151,0
3699,64,Male,Bachelor's,Single,77954,753,48951,Auto,Employed,12,Fair,0.46275109,213636,2,0,Low,36073.29847,0.22913273
3700,33,Female,High School,Divorced,0,0,12956,Business,Employed,3,Excellent,0.504148326,75564,0,1,Low,0,0.171457308
3701,59,Non-binary,Bachelor's,Divorced,0,787,42146,Home,Self-employed,5,Good,0.265108611,177974,1,1,Low,0,0.236809871
3702,40,Female,Bachelor's,Widowed,106388,737,9556,Auto,Self-employed,18,Excellent,0.555997076,210330,1,0,Low,59151.41692,0.045433367
3703,34,Female,High School,Single,116755,761,0,Auto,Employed,5,Poor,0.134339536,56977,2,2,Medium,15684.81253,0
3704,27,Male,PhD,Divorced,66350,0,9110,Home,Self-employed,1,Excellent,0.408896602,244773,2,1,Low,27130.28954,0.037218157
3705,58,Non-binary,High School,Single,109934,793,32385,Personal,Self-employed,8,Good,0.170329779,144707,3,0,Low,18725.03392,0.223797052
3706,44,Male,Master's,Divorced,0,663,0,Personal,Unemployed,2,Excellent,0.171160221,168370,0,2,Low,0,0
3707,36,Non-binary,High School,Single,84264,692,5412,Business,Employed,2,Good,0.130188108,278140,1,0,Low,10970.17073,0.019457827
3708,67,Male,Bachelor's,Single,22093,696,12166,Home,Employed,13,Fair,0.211451155,26942,3,2,Low,4671.590367,0.451562616
3709,53,Female,High School,Widowed,43148,654,0,Home,Self-employed,15,Fair,0.236373413,96792,2,0,Medium,10199.04002,0
3710,34,Male,PhD,Widowed,93694,711,30914,Business,Employed,18,Poor,0.52715049,111321,1,1,Medium,49390.83801,0.277701422
3711,58,Male,High School,Married,101863,0,0,Auto,Employed,5,Good,0.578480433,0,3,1,Medium,58925.75235,#DIV/0!
3712,64,Non-binary,Master's,Single,107688,782,40832,Personal,Unemployed,18,Poor,0.399191486,288326,4,0,Low,42988.13274,0.141617475
3713,56,Female,PhD,Widowed,0,647,23376,Home,Employed,16,Excellent,0.367534075,27542,0,2,Low,0,0.848740106
3714,59,Male,Master's,Divorced,54880,637,18120,Home,Unemployed,10,Good,0.560145952,222081,0,1,Low,30740.80985,0.081591852
3715,64,Male,High School,Single,114478,694,28118,Auto,Unemployed,3,Poor,0.494589907,245761,0,0,Low,56619.66337,0.114411969
3716,56,Non-binary,High School,Divorced,94990,777,11772,Home,Unemployed,3,Excellent,0.544367178,39947,0,2,Low,51709.43824,0.294690465
3717,35,Non-binary,Master's,Married,70460,750,28696,Home,Unemployed,1,Poor,0.536319078,95241,0,0,Low,37789.04224,0.30129881
3718,41,Male,High School,Married,49533,0,0,Home,Unemployed,4,Good,0.495821668,137463,2,0,Low,24559.53468,0
3719,51,Male,Master's,Divorced,89498,637,36076,Business,Employed,18,Excellent,0.232220735,232406,0,2,Medium,20783.29134,0.15522835
3720,51,Non-binary,Bachelor's,Single,93965,661,0,Business,Employed,19,Good,0.482076186,245002,3,0,High,45298.28882,0
3721,30,Female,PhD,Divorced,0,646,0,Auto,Employed,3,Excellent,0.551100863,108863,2,1,Low,0,0
3722,25,Non-binary,High School,Married,74664,667,35671,Auto,Employed,19,Fair,0.328659046,184005,2,1,High,24538.99901,0.193858863
3723,61,Male,Bachelor's,Divorced,83090,689,0,Home,Self-employed,4,Excellent,0.390073008,178288,4,1,Low,32411.16623,0
3724,65,Non-binary,Master's,Divorced,0,724,0,Home,Unemployed,2,Good,0.165183507,284061,2,1,Low,0,0
3725,18,Female,High School,Married,88617,700,0,Personal,Employed,8,Good,0.539667862,210042,4,0,Low,47823.74693,0
3726,37,Female,High School,Widowed,51979,0,0,Home,Employed,2,Fair,0.271581309,197984,4,0,High,14116.52486,0
3727,43,Female,Master's,Divorced,115129,700,0,Home,Employed,4,Fair,0.384254929,0,2,2,Medium,44238.88572,#DIV/0!
3728,31,Female,High School,Divorced,54798,729,20372,Home,Employed,10,Fair,0.351253619,168363,4,1,Medium,19247.99581,0.121000457
3729,31,Female,Master's,Single,77477,752,44489,Home,Employed,6,Excellent,0.509602043,62924,0,1,Medium,39482.43749,0.707027525
3730,46,Male,Master's,Married,82002,789,31194,Auto,Unemployed,16,Excellent,0.221952545,214030,3,2,Low,18200.5526,0.145745923
3731,42,Male,Bachelor's,Widowed,47273,718,21149,Personal,Employed,11,Fair,0.498021167,131804,0,2,Low,23542.95463,0.160457953
3732,18,Male,PhD,Divorced,25717,721,24109,Auto,Self-employed,12,Fair,0.533061665,229996,0,2,Low,13708.74684,0.104823562
3733,28,Male,High School,Married,0,701,37637,Business,Self-employed,5,Excellent,0.245098331,0,3,1,Low,0,#DIV/0!
3734,42,Non-binary,High School,Divorced,36285,701,0,Home,Employed,18,Poor,0.55238875,287878,2,0,Low,20043.42579,0
3735,35,Male,High School,Widowed,103275,0,35534,Auto,Unemployed,7,Fair,0.491489283,51068,2,2,Medium,50758.5557,0.695817342
3736,65,Male,PhD,Married,38839,625,0,Personal,Self-employed,9,Poor,0.411031815,255307,2,1,Low,15964.06466,0
3737,36,Non-binary,High School,Single,38313,703,49628,Business,Employed,2,Excellent,0.528608781,154234,2,2,Medium,20252.58823,0.321770816
3738,52,Male,Master's,Single,42412,683,38946,Auto,Self-employed,8,Good,0.391507941,50202,0,0,High,16604.63479,0.775785825
3739,54,Female,Master's,Divorced,92053,724,44847,Business,Unemployed,19,Poor,0.480893908,254938,4,2,High,44267.72691,0.175913359
3740,21,Male,High School,Widowed,114535,682,13483,Business,Unemployed,11,Good,0.470276502,27405,2,1,Medium,53863.11916,0.491990513
3741,60,Female,High School,Married,80285,613,17764,Home,Employed,1,Excellent,0.24545946,47265,0,1,Low,19706.71275,0.375838358
3742,20,Non-binary,Bachelor's,Married,25305,623,7367,Business,Unemployed,19,Poor,0.480303486,0,4,0,Low,12154.07971,#DIV/0!
3743,18,Female,High School,Divorced,84875,626,44659,Personal,Self-employed,8,Excellent,0.43668827,0,0,1,Medium,37063.91692,#DIV/0!
3744,60,Non-binary,Master's,Divorced,61730,700,0,Personal,Unemployed,12,Good,0.236266283,0,0,1,Low,14584.71765,#DIV/0!
3745,46,Male,Master's,Married,95730,792,0,Auto,Unemployed,10,Fair,0.133008408,70545,2,2,Medium,12732.8949,0
3746,34,Non-binary,High School,Divorced,39689,676,0,Business,Self-employed,1,Fair,0.126779624,155868,0,1,Medium,5031.756497,0
3747,32,Non-binary,PhD,Single,68737,0,30977,Business,Employed,17,Excellent,0.122305744,247901,1,1,Low,8406.929925,0.12495714
3748,51,Male,High School,Married,0,0,38923,Auto,Unemployed,6,Poor,0.101034446,149690,0,0,Low,0,0.26002405
3749,43,Female,Master's,Married,0,692,28165,Home,Employed,1,Fair,0.410499224,215561,1,2,Medium,0,0.130659071
3750,55,Non-binary,Bachelor's,Single,93502,687,12530,Personal,Employed,14,Poor,0.459325806,0,0,2,Low,42947.88151,#DIV/0!
3751,64,Male,PhD,Widowed,99455,741,16999,Home,Employed,19,Poor,0.579099931,260021,1,1,Low,57594.38364,0.065375489
3752,36,Male,Bachelor's,Married,0,687,0,Auto,Self-employed,8,Excellent,0.310946134,207144,0,1,Low,0,0
3753,40,Non-binary,Bachelor's,Widowed,23646,787,37122,Business,Self-employed,7,Excellent,0.105554515,0,3,0,Low,2495.942062,#DIV/0!
3754,39,Female,PhD,Single,80955,0,30989,Personal,Self-employed,3,Fair,0.194521326,70088,0,2,Low,15747.47395,0.442144162
3755,68,Female,Bachelor's,Widowed,62517,677,0,Business,Self-employed,3,Fair,0.14149099,230156,1,2,Low,8845.592222,0
3756,58,Female,Bachelor's,Divorced,107893,602,34232,Business,Employed,15,Excellent,0.323643979,164896,0,0,Low,34918.91983,0.207597516
3757,52,Male,PhD,Single,49778,716,35780,Home,Self-employed,17,Excellent,0.273538569,61364,3,2,Low,13616.20289,0.583078026
3758,37,Male,Master's,Divorced,35007,0,16351,Home,Self-employed,16,Excellent,0.291101165,103956,1,2,Medium,10190.57848,0.157287699
3759,29,Non-binary,Master's,Divorced,29457,724,25313,Business,Employed,8,Good,0.363436116,288690,0,1,Low,10705.73767,0.087682289
3760,41,Non-binary,Master's,Married,22684,0,42707,Auto,Unemployed,9,Excellent,0.313581623,271379,1,2,High,7113.285536,0.15737032
3761,19,Non-binary,Master's,Married,0,792,6259,Business,Employed,17,Poor,0.557751502,175532,3,2,Medium,0,0.035657316
3762,35,Male,Bachelor's,Divorced,107954,0,33478,Home,Employed,1,Good,0.516323066,267755,0,2,Medium,55739.14027,0.125032212
3763,60,Male,Master's,Divorced,67577,777,14056,Home,Self-employed,1,Excellent,0.589609755,179631,1,0,Low,39844.05841,0.0782493
3764,53,Non-binary,PhD,Divorced,0,650,0,Auto,Employed,10,Poor,0.378632578,215411,1,1,Medium,0,0
3765,24,Non-binary,Bachelor's,Divorced,49415,667,15558,Home,Self-employed,9,Fair,0.173405351,0,0,2,High,8568.82542,#DIV/0!
3766,54,Female,Bachelor's,Divorced,114727,682,33880,Auto,Employed,10,Excellent,0.16714645,184867,0,2,Low,19176.21077,0.183266889
3767,63,Male,Master's,Widowed,103762,794,29673,Personal,Unemployed,10,Poor,0.516821636,262721,0,0,Medium,53626.44659,0.112944911
3768,35,Female,PhD,Married,24595,641,47372,Business,Unemployed,10,Excellent,0.498405564,162382,0,2,Low,12258.28485,0.291731842
3769,67,Female,Master's,Widowed,78975,648,35224,Home,Unemployed,16,Good,0.395844212,21677,1,0,Medium,31261.79664,1.624948102
3770,61,Male,Bachelor's,Widowed,89353,644,0,Home,Unemployed,2,Fair,0.537342838,44630,3,1,Low,48013.1946,0
3771,42,Non-binary,PhD,Widowed,97975,654,8852,Home,Employed,7,Fair,0.55705544,98753,1,2,Low,54577.50673,0.089637783
3772,25,Non-binary,PhD,Single,37223,778,12986,Business,Employed,11,Poor,0.466516238,270499,4,0,Low,17365.13393,0.048007571
3773,50,Non-binary,Master's,Single,102901,628,0,Auto,Self-employed,18,Excellent,0.342206425,94396,0,1,High,35213.38334,0
3774,53,Non-binary,Bachelor's,Widowed,92126,788,33036,Business,Self-employed,8,Fair,0.565332389,124822,3,2,Low,52081.81167,0.264664883
3775,47,Non-binary,High School,Divorced,25560,653,9140,Auto,Employed,6,Good,0.583872129,220277,4,2,Medium,14923.77162,0.041493211
3776,43,Male,High School,Single,101622,0,6415,Auto,Self-employed,5,Fair,0.24544187,135277,4,2,Medium,24942.29371,0.047421217
3777,51,Male,Master's,Widowed,42068,788,0,Personal,Unemployed,2,Good,0.105584133,240075,1,2,Low,4441.713307,0
3778,40,Female,High School,Married,43021,605,38052,Home,Employed,17,Fair,0.407017507,42062,2,2,Low,17510.30017,0.904664543
3779,42,Non-binary,Bachelor's,Widowed,50802,728,14713,Auto,Self-employed,11,Good,0.146980762,178982,0,0,Low,7466.916671,0.082203797
3780,54,Male,High School,Single,66996,725,32328,Personal,Self-employed,13,Poor,0.389517172,89086,0,0,Low,26096.09246,0.362885302
3781,21,Male,Master's,Single,82134,0,0,Personal,Employed,2,Poor,0.234411138,0,2,2,Medium,19253.12441,#DIV/0!
3782,50,Non-binary,Bachelor's,Single,25177,702,12420,Business,Employed,10,Good,0.340831176,0,0,1,Low,8581.106518,#DIV/0!
3783,29,Non-binary,Master's,Divorced,39351,787,0,Business,Employed,3,Good,0.433862064,78679,2,2,High,17072.90608,0
3784,31,Female,High School,Widowed,111450,723,26871,Personal,Employed,6,Fair,0.260462347,153835,3,1,Medium,29028.52857,0.174674164
3785,37,Male,Master's,Single,0,790,22666,Personal,Employed,0,Poor,0.448874727,35550,2,2,Low,0,0.637580872
3786,25,Non-binary,High School,Divorced,100729,774,29281,Personal,Unemployed,14,Fair,0.572568243,93675,0,0,Medium,57674.22655,0.312580731
3787,61,Male,PhD,Divorced,108399,737,21158,Home,Unemployed,19,Fair,0.48958007,296589,4,0,Low,53069.99001,0.071337777
3788,48,Male,High School,Married,56801,705,0,Auto,Employed,9,Poor,0.46904994,81126,4,2,Medium,26642.50564,0
3789,66,Female,Master's,Divorced,88607,781,35328,Home,Employed,18,Good,0.162425939,80481,1,2,Low,14392.07518,0.438960748
3790,51,Non-binary,Bachelor's,Divorced,97891,0,22257,Personal,Self-employed,14,Excellent,0.286105036,66280,0,0,Low,28007.10808,0.335802655
3791,63,Male,Master's,Single,96794,0,0,Business,Unemployed,11,Fair,0.365447716,47114,3,1,Low,35373.14622,0
3792,60,Non-binary,Master's,Widowed,107163,0,43313,Personal,Unemployed,15,Poor,0.278629964,255771,1,1,Medium,29858.82283,0.169342889
3793,36,Male,Master's,Divorced,52022,624,21773,Auto,Unemployed,18,Excellent,0.546508167,207403,4,1,Low,28430.44786,0.104979195
3794,44,Non-binary,Bachelor's,Divorced,88972,600,47380,Personal,Self-employed,11,Poor,0.194590873,0,0,0,Medium,17313.13915,#DIV/0!
3795,21,Female,High School,Single,42593,0,29486,Business,Unemployed,17,Fair,0.132561516,241376,3,2,Medium,5646.192651,0.122157961
3796,38,Non-binary,PhD,Single,77268,738,15657,Home,Self-employed,14,Fair,0.515117643,146043,1,2,Low,39802.11004,0.107208151
3797,27,Female,Master's,Single,58973,683,12460,Personal,Self-employed,1,Excellent,0.204619701,289030,0,0,Low,12067.03763,0.043109712
3798,30,Female,High School,Divorced,20869,623,23668,Home,Self-employed,6,Poor,0.514128693,119881,2,0,Low,10729.35169,0.197429117
3799,29,Male,PhD,Divorced,101331,628,17671,Business,Self-employed,3,Good,0.420894746,37211,4,0,Medium,42649.68551,0.474886458
3800,49,Non-binary,High School,Single,20386,655,8766,Personal,Employed,7,Poor,0.454349216,204090,0,0,Low,9262.363117,0.042951639
3801,26,Male,Master's,Single,54173,693,48877,Auto,Employed,17,Good,0.456493766,151445,0,1,Medium,24729.63679,0.322737628
3802,47,Male,High School,Widowed,61534,703,0,Auto,Employed,5,Poor,0.482911431,208911,4,2,High,29715.472,0
3803,60,Male,Bachelor's,Widowed,29432,608,47656,Personal,Employed,0,Excellent,0.230890707,257698,0,1,Low,6795.575288,0.184929646
3804,30,Non-binary,High School,Single,67403,645,5919,Auto,Employed,11,Good,0.505231428,158265,3,2,Low,34054.11394,0.037399299
3805,20,Male,High School,Married,50580,0,30561,Business,Unemployed,5,Excellent,0.102113604,99741,4,0,Medium,5164.90609,0.306403585
3806,49,Non-binary,PhD,Single,85464,668,20361,Auto,Employed,15,Excellent,0.289739625,0,2,0,Low,24762.30731,#DIV/0!
3807,43,Female,Bachelor's,Single,112756,610,21140,Business,Unemployed,16,Fair,0.224447494,64604,3,0,Low,25307.80163,0.32722432
3808,62,Male,Master's,Widowed,98101,606,22766,Personal,Unemployed,19,Good,0.448468982,265628,1,1,Low,43995.2556,0.085706326
3809,46,Non-binary,Master's,Divorced,90123,0,36394,Auto,Self-employed,4,Excellent,0.163929755,257135,0,2,Medium,14773.84131,0.141536547
3810,48,Female,Master's,Single,57436,700,0,Home,Self-employed,16,Good,0.518873712,129199,0,1,Low,29802.03052,0
3811,34,Female,PhD,Single,100946,798,19279,Auto,Employed,0,Good,0.59013937,163731,3,2,Low,59572.20884,0.117748014
3812,67,Female,High School,Married,59492,693,10024,Personal,Self-employed,18,Poor,0.334458682,171221,2,0,Low,19897.61591,0.058544221
3813,46,Female,PhD,Widowed,106424,727,24873,Personal,Unemployed,0,Poor,0.223794213,141289,2,1,Medium,23817.07532,0.176043429
3814,25,Female,Master's,Married,37077,668,23098,Auto,Employed,15,Excellent,0.145931173,105074,0,0,Low,5410.690101,0.219826027
3815,50,Female,Master's,Married,0,618,0,Business,Employed,1,Excellent,0.46991883,297401,3,0,Low,0,0
3816,39,Non-binary,Master's,Divorced,48670,607,46946,Auto,Self-employed,18,Good,0.469358942,149892,2,1,Low,22843.69971,0.313198836
3817,34,Female,PhD,Widowed,0,630,13679,Business,Employed,4,Good,0.507798953,109273,0,2,Low,0,0.125181884
3818,58,Female,Master's,Married,101227,699,34225,Business,Self-employed,4,Fair,0.591309593,213215,2,1,Low,59856.49617,0.160518725
